X,Y,Join_Count,TARGET_FID,SSBid,ost,nord,CENTROID_X,CENTROID_Y,Shape_Leng,Shape_Area,Komm2016,Fylk2016
284500.0,6622500.0,1,1135,22840006622000,2284000,6622000,284500,6622500,4000,1000000,0229,02
286500.0,6622500.0,1,1137,22860006622000,2286000,6622000,286500,6622500,4000,1000000,0229,02
287500.0,6622500.0,1,1138,22870006622000,2287000,6622000,287500,6622500,4000,1000000,0229,02
296500.0,6622500.0,1,1147,22960006622000,2296000,6622000,296500,6622500,4000,1000000,0221,02
297500.0,6622500.0,1,1148,22970006622000,2297000,6622000,297500,6622500,4000,1000000,0221,02
298500.0,6622500.0,1,1149,22980006622000,2298000,6622000,298500,6622500,4000,1000000,0221,02
299500.0,6622500.0,1,1150,22990006622000,2299000,6622000,299500,6622500,4000,1000000,0221,02
251500.0,6623500.0,1,1152,22510006623000,2251000,6623000,251500,6623500,4000,1000000,0215,02
252500.0,6623500.0,1,1153,22520006623000,2252000,6623000,252500,6623500,4000,1000000,0215,02
253500.0,6623500.0,1,1154,22530006623000,2253000,6623000,253500,6623500,4000,1000000,0215,02
254500.0,6623500.0,1,1155,22540006623000,2254000,6623000,254500,6623500,4000,1000000,0215,02
255500.0,6623500.0,1,1156,22550006623000,2255000,6623000,255500,6623500,4000,1000000,0215,02
256500.0,6623500.0,1,1157,22560006623000,2256000,6623000,256500,6623500,4000,1000000,0215,02
257500.0,6623500.0,1,1158,22570006623000,2257000,6623000,257500,6623500,4000,1000000,0215,02
258500.0,6623500.0,1,1159,22580006623000,2258000,6623000,258500,6623500,4000,1000000,0215,02
259500.0,6623500.0,1,1160,22590006623000,2259000,6623000,259500,6623500,4000,1000000,0214,02
260500.0,6623500.0,1,1161,22600006623000,2260000,6623000,260500,6623500,4000,1000000,0214,02
261500.0,6623500.0,1,1162,22610006623000,2261000,6623000,261500,6623500,4000,1000000,0214,02
262500.0,6623500.0,1,1163,22620006623000,2262000,6623000,262500,6623500,4000,1000000,0214,02
263500.0,6623500.0,1,1164,22630006623000,2263000,6623000,263500,6623500,4000,1000000,0214,02
264500.0,6623500.0,1,1165,22640006623000,2264000,6623000,264500,6623500,4000,1000000,0214,02
265500.0,6623500.0,1,1166,22650006623000,2265000,6623000,265500,6623500,4000,1000000,0214,02
266500.0,6623500.0,1,1167,22660006623000,2266000,6623000,266500,6623500,4000,1000000,0214,02
267500.0,6623500.0,1,1168,22670006623000,2267000,6623000,267500,6623500,4000,1000000,0213,02
268500.0,6623500.0,1,1169,22680006623000,2268000,6623000,268500,6623500,4000,1000000,0213,02
269500.0,6623500.0,1,1170,22690006623000,2269000,6623000,269500,6623500,4000,1000000,0213,02
270500.0,6623500.0,1,1171,22700006623000,2270000,6623000,270500,6623500,4000,1000000,0213,02
271500.0,6623500.0,1,1172,22710006623000,2271000,6623000,271500,6623500,4000,1000000,0213,02
272500.0,6623500.0,1,1173,22720006623000,2272000,6623000,272500,6623500,4000,1000000,0213,02
283500.0,6623500.0,1,1184,22830006623000,2283000,6623000,283500,6623500,4000,1000000,0229,02
284500.0,6623500.0,1,1185,22840006623000,2284000,6623000,284500,6623500,4000,1000000,0229,02
285500.0,6623500.0,1,1186,22850006623000,2285000,6623000,285500,6623500,4000,1000000,0229,02
286500.0,6623500.0,1,1187,22860006623000,2286000,6623000,286500,6623500,4000,1000000,0229,02
287500.0,6623500.0,1,1188,22870006623000,2287000,6623000,287500,6623500,4000,1000000,0229,02
296500.0,6623500.0,1,1197,22960006623000,2296000,6623000,296500,6623500,4000,1000000,0221,02
297500.0,6623500.0,1,1198,22970006623000,2297000,6623000,297500,6623500,4000,1000000,0221,02
298500.0,6623500.0,1,1199,22980006623000,2298000,6623000,298500,6623500,4000,1000000,0221,02
299500.0,6623500.0,1,1200,22990006623000,2299000,6623000,299500,6623500,4000,1000000,0221,02
250500.0,6624500.0,1,1201,22500006624000,2250000,6624000,250500,6624500,4000,1000000,0215,02
251500.0,6624500.0,1,1202,22510006624000,2251000,6624000,251500,6624500,4000,1000000,0215,02
252500.0,6624500.0,1,1203,22520006624000,2252000,6624000,252500,6624500,4000,1000000,0215,02
253500.0,6624500.0,1,1204,22530006624000,2253000,6624000,253500,6624500,4000,1000000,0215,02
254500.0,6624500.0,1,1205,22540006624000,2254000,6624000,254500,6624500,4000,1000000,0215,02
255500.0,6624500.0,1,1206,22550006624000,2255000,6624000,255500,6624500,4000,1000000,0215,02
256500.0,6624500.0,1,1207,22560006624000,2256000,6624000,256500,6624500,4000,1000000,0215,02
257500.0,6624500.0,1,1208,22570006624000,2257000,6624000,257500,6624500,4000,1000000,0215,02
258500.0,6624500.0,1,1209,22580006624000,2258000,6624000,258500,6624500,4000,1000000,0215,02
259500.0,6624500.0,1,1210,22590006624000,2259000,6624000,259500,6624500,4000,1000000,0215,02
260500.0,6624500.0,1,1211,22600006624000,2260000,6624000,260500,6624500,4000,1000000,0214,02
261500.0,6624500.0,1,1212,22610006624000,2261000,6624000,261500,6624500,4000,1000000,0214,02
262500.0,6624500.0,1,1213,22620006624000,2262000,6624000,262500,6624500,4000,1000000,0214,02
263500.0,6624500.0,1,1214,22630006624000,2263000,6624000,263500,6624500,4000,1000000,0214,02
264500.0,6624500.0,1,1215,22640006624000,2264000,6624000,264500,6624500,4000,1000000,0214,02
265500.0,6624500.0,1,1216,22650006624000,2265000,6624000,265500,6624500,4000,1000000,0214,02
266500.0,6624500.0,1,1217,22660006624000,2266000,6624000,266500,6624500,4000,1000000,0213,02
267500.0,6624500.0,1,1218,22670006624000,2267000,6624000,267500,6624500,4000,1000000,0213,02
268500.0,6624500.0,1,1219,22680006624000,2268000,6624000,268500,6624500,4000,1000000,0213,02
269500.0,6624500.0,1,1220,22690006624000,2269000,6624000,269500,6624500,4000,1000000,0213,02
270500.0,6624500.0,1,1221,22700006624000,2270000,6624000,270500,6624500,4000,1000000,0213,02
271500.0,6624500.0,1,1222,22710006624000,2271000,6624000,271500,6624500,4000,1000000,0213,02
272500.0,6624500.0,1,1223,22720006624000,2272000,6624000,272500,6624500,4000,1000000,0213,02
276500.0,6624500.0,1,1227,22760006624000,2276000,6624000,276500,6624500,4000,1000000,0229,02
277500.0,6624500.0,1,1228,22770006624000,2277000,6624000,277500,6624500,4000,1000000,0229,02
278500.0,6624500.0,1,1229,22780006624000,2278000,6624000,278500,6624500,4000,1000000,0229,02
281500.0,6624500.0,1,1232,22810006624000,2281000,6624000,281500,6624500,4000,1000000,0229,02
283500.0,6624500.0,1,1234,22830006624000,2283000,6624000,283500,6624500,4000,1000000,0229,02
284500.0,6624500.0,1,1235,22840006624000,2284000,6624000,284500,6624500,4000,1000000,0229,02
285500.0,6624500.0,1,1236,22850006624000,2285000,6624000,285500,6624500,4000,1000000,0229,02
286500.0,6624500.0,1,1237,22860006624000,2286000,6624000,286500,6624500,4000,1000000,0229,02
287500.0,6624500.0,1,1238,22870006624000,2287000,6624000,287500,6624500,4000,1000000,0229,02
296500.0,6624500.0,1,1247,22960006624000,2296000,6624000,296500,6624500,4000,1000000,0221,02
297500.0,6624500.0,1,1248,22970006624000,2297000,6624000,297500,6624500,4000,1000000,0221,02
298500.0,6624500.0,1,1249,22980006624000,2298000,6624000,298500,6624500,4000,1000000,0221,02
299500.0,6624500.0,1,1250,22990006624000,2299000,6624000,299500,6624500,4000,1000000,0221,02
250500.0,6625500.0,1,1251,22500006625000,2250000,6625000,250500,6625500,4000,1000000,0215,02
251500.0,6625500.0,1,1252,22510006625000,2251000,6625000,251500,6625500,4000,1000000,0215,02
252500.0,6625500.0,1,1253,22520006625000,2252000,6625000,252500,6625500,4000,1000000,0215,02
253500.0,6625500.0,1,1254,22530006625000,2253000,6625000,253500,6625500,4000,1000000,0215,02
254500.0,6625500.0,1,1255,22540006625000,2254000,6625000,254500,6625500,4000,1000000,0215,02
255500.0,6625500.0,1,1256,22550006625000,2255000,6625000,255500,6625500,4000,1000000,0215,02
256500.0,6625500.0,1,1257,22560006625000,2256000,6625000,256500,6625500,4000,1000000,0215,02
257500.0,6625500.0,1,1258,22570006625000,2257000,6625000,257500,6625500,4000,1000000,0215,02
258500.0,6625500.0,1,1259,22580006625000,2258000,6625000,258500,6625500,4000,1000000,0215,02
259500.0,6625500.0,1,1260,22590006625000,2259000,6625000,259500,6625500,4000,1000000,0215,02
260500.0,6625500.0,1,1261,22600006625000,2260000,6625000,260500,6625500,4000,1000000,0214,02
261500.0,6625500.0,1,1262,22610006625000,2261000,6625000,261500,6625500,4000,1000000,0214,02
262500.0,6625500.0,1,1263,22620006625000,2262000,6625000,262500,6625500,4000,1000000,0214,02
263500.0,6625500.0,1,1264,22630006625000,2263000,6625000,263500,6625500,4000,1000000,0214,02
264500.0,6625500.0,1,1265,22640006625000,2264000,6625000,264500,6625500,4000,1000000,0214,02
265500.0,6625500.0,1,1266,22650006625000,2265000,6625000,265500,6625500,4000,1000000,0213,02
266500.0,6625500.0,1,1267,22660006625000,2266000,6625000,266500,6625500,4000,1000000,0214,02
267500.0,6625500.0,1,1268,22670006625000,2267000,6625000,267500,6625500,4000,1000000,0213,02
268500.0,6625500.0,1,1269,22680006625000,2268000,6625000,268500,6625500,4000,1000000,0213,02
269500.0,6625500.0,1,1270,22690006625000,2269000,6625000,269500,6625500,4000,1000000,0213,02
270500.0,6625500.0,1,1271,22700006625000,2270000,6625000,270500,6625500,4000,1000000,0213,02
271500.0,6625500.0,1,1272,22710006625000,2271000,6625000,271500,6625500,4000,1000000,0213,02
272500.0,6625500.0,1,1273,22720006625000,2272000,6625000,272500,6625500,4000,1000000,0213,02
273500.0,6625500.0,1,1274,22730006625000,2273000,6625000,273500,6625500,4000,1000000,0213,02
274500.0,6625500.0,1,1275,22740006625000,2274000,6625000,274500,6625500,4000,1000000,0229,02
275500.0,6625500.0,1,1276,22750006625000,2275000,6625000,275500,6625500,4000,1000000,0229,02
276500.0,6625500.0,1,1277,22760006625000,2276000,6625000,276500,6625500,4000,1000000,0229,02
277500.0,6625500.0,1,1278,22770006625000,2277000,6625000,277500,6625500,4000,1000000,0229,02
278500.0,6625500.0,1,1279,22780006625000,2278000,6625000,278500,6625500,4000,1000000,0229,02
279500.0,6625500.0,1,1280,22790006625000,2279000,6625000,279500,6625500,4000,1000000,0229,02
280500.0,6625500.0,1,1281,22800006625000,2280000,6625000,280500,6625500,4000,1000000,0229,02
281500.0,6625500.0,1,1282,22810006625000,2281000,6625000,281500,6625500,4000,1000000,0229,02
282500.0,6625500.0,1,1283,22820006625000,2282000,6625000,282500,6625500,4000,1000000,0229,02
283500.0,6625500.0,1,1284,22830006625000,2283000,6625000,283500,6625500,4000,1000000,0229,02
284500.0,6625500.0,1,1285,22840006625000,2284000,6625000,284500,6625500,4000,1000000,0229,02
285500.0,6625500.0,1,1286,22850006625000,2285000,6625000,285500,6625500,4000,1000000,0229,02
286500.0,6625500.0,1,1287,22860006625000,2286000,6625000,286500,6625500,4000,1000000,0229,02
287500.0,6625500.0,1,1288,22870006625000,2287000,6625000,287500,6625500,4000,1000000,0229,02
296500.0,6625500.0,1,1297,22960006625000,2296000,6625000,296500,6625500,4000,1000000,0221,02
297500.0,6625500.0,1,1298,22970006625000,2297000,6625000,297500,6625500,4000,1000000,0221,02
298500.0,6625500.0,1,1299,22980006625000,2298000,6625000,298500,6625500,4000,1000000,0221,02
299500.0,6625500.0,1,1300,22990006625000,2299000,6625000,299500,6625500,4000,1000000,0221,02
250500.0,6626500.0,1,1301,22500006626000,2250000,6626000,250500,6626500,4000,1000000,0215,02
251500.0,6626500.0,1,1302,22510006626000,2251000,6626000,251500,6626500,4000,1000000,0215,02
252500.0,6626500.0,1,1303,22520006626000,2252000,6626000,252500,6626500,4000,1000000,0215,02
253500.0,6626500.0,1,1304,22530006626000,2253000,6626000,253500,6626500,4000,1000000,0215,02
254500.0,6626500.0,1,1305,22540006626000,2254000,6626000,254500,6626500,4000,1000000,0215,02
255500.0,6626500.0,1,1306,22550006626000,2255000,6626000,255500,6626500,4000,1000000,0215,02
256500.0,6626500.0,1,1307,22560006626000,2256000,6626000,256500,6626500,4000,1000000,0215,02
257500.0,6626500.0,1,1308,22570006626000,2257000,6626000,257500,6626500,4000,1000000,0215,02
258500.0,6626500.0,1,1309,22580006626000,2258000,6626000,258500,6626500,4000,1000000,0215,02
259500.0,6626500.0,1,1310,22590006626000,2259000,6626000,259500,6626500,4000,1000000,0215,02
260500.0,6626500.0,1,1311,22600006626000,2260000,6626000,260500,6626500,4000,1000000,0215,02
261500.0,6626500.0,1,1312,22610006626000,2261000,6626000,261500,6626500,4000,1000000,0214,02
262500.0,6626500.0,1,1313,22620006626000,2262000,6626000,262500,6626500,4000,1000000,0214,02
263500.0,6626500.0,1,1314,22630006626000,2263000,6626000,263500,6626500,4000,1000000,0214,02
264500.0,6626500.0,1,1315,22640006626000,2264000,6626000,264500,6626500,4000,1000000,0213,02
265500.0,6626500.0,1,1316,22650006626000,2265000,6626000,265500,6626500,4000,1000000,0213,02
266500.0,6626500.0,1,1317,22660006626000,2266000,6626000,266500,6626500,4000,1000000,0213,02
267500.0,6626500.0,1,1318,22670006626000,2267000,6626000,267500,6626500,4000,1000000,0213,02
268500.0,6626500.0,1,1319,22680006626000,2268000,6626000,268500,6626500,4000,1000000,0213,02
269500.0,6626500.0,1,1320,22690006626000,2269000,6626000,269500,6626500,4000,1000000,0213,02
270500.0,6626500.0,1,1321,22700006626000,2270000,6626000,270500,6626500,4000,1000000,0213,02
271500.0,6626500.0,1,1322,22710006626000,2271000,6626000,271500,6626500,4000,1000000,0213,02
272500.0,6626500.0,1,1323,22720006626000,2272000,6626000,272500,6626500,4000,1000000,0213,02
273500.0,6626500.0,1,1324,22730006626000,2273000,6626000,273500,6626500,4000,1000000,0213,02
274500.0,6626500.0,1,1325,22740006626000,2274000,6626000,274500,6626500,4000,1000000,0229,02
275500.0,6626500.0,1,1326,22750006626000,2275000,6626000,275500,6626500,4000,1000000,0229,02
276500.0,6626500.0,1,1327,22760006626000,2276000,6626000,276500,6626500,4000,1000000,0229,02
277500.0,6626500.0,1,1328,22770006626000,2277000,6626000,277500,6626500,4000,1000000,0229,02
278500.0,6626500.0,1,1329,22780006626000,2278000,6626000,278500,6626500,4000,1000000,0229,02
279500.0,6626500.0,1,1330,22790006626000,2279000,6626000,279500,6626500,4000,1000000,0229,02
280500.0,6626500.0,1,1331,22800006626000,2280000,6626000,280500,6626500,4000,1000000,0229,02
281500.0,6626500.0,1,1332,22810006626000,2281000,6626000,281500,6626500,4000,1000000,0229,02
282500.0,6626500.0,1,1333,22820006626000,2282000,6626000,282500,6626500,4000,1000000,0229,02
283500.0,6626500.0,1,1334,22830006626000,2283000,6626000,283500,6626500,4000,1000000,0229,02
284500.0,6626500.0,1,1335,22840006626000,2284000,6626000,284500,6626500,4000,1000000,0229,02
285500.0,6626500.0,1,1336,22850006626000,2285000,6626000,285500,6626500,4000,1000000,0229,02
286500.0,6626500.0,1,1337,22860006626000,2286000,6626000,286500,6626500,4000,1000000,0229,02
287500.0,6626500.0,1,1338,22870006626000,2287000,6626000,287500,6626500,4000,1000000,0229,02
296500.0,6626500.0,1,1347,22960006626000,2296000,6626000,296500,6626500,4000,1000000,0221,02
297500.0,6626500.0,1,1348,22970006626000,2297000,6626000,297500,6626500,4000,1000000,0221,02
298500.0,6626500.0,1,1349,22980006626000,2298000,6626000,298500,6626500,4000,1000000,0221,02
299500.0,6626500.0,1,1350,22990006626000,2299000,6626000,299500,6626500,4000,1000000,0221,02
250500.0,6627500.0,1,1351,22500006627000,2250000,6627000,250500,6627500,4000,1000000,0215,02
251500.0,6627500.0,1,1352,22510006627000,2251000,6627000,251500,6627500,4000,1000000,0215,02
252500.0,6627500.0,1,1353,22520006627000,2252000,6627000,252500,6627500,4000,1000000,0215,02
253500.0,6627500.0,1,1354,22530006627000,2253000,6627000,253500,6627500,4000,1000000,0215,02
254500.0,6627500.0,1,1355,22540006627000,2254000,6627000,254500,6627500,4000,1000000,0215,02
255500.0,6627500.0,1,1356,22550006627000,2255000,6627000,255500,6627500,4000,1000000,0215,02
256500.0,6627500.0,1,1357,22560006627000,2256000,6627000,256500,6627500,4000,1000000,0215,02
257500.0,6627500.0,1,1358,22570006627000,2257000,6627000,257500,6627500,4000,1000000,0215,02
258500.0,6627500.0,1,1359,22580006627000,2258000,6627000,258500,6627500,4000,1000000,0215,02
259500.0,6627500.0,1,1360,22590006627000,2259000,6627000,259500,6627500,4000,1000000,0215,02
260500.0,6627500.0,1,1361,22600006627000,2260000,6627000,260500,6627500,4000,1000000,0214,02
261500.0,6627500.0,1,1362,22610006627000,2261000,6627000,261500,6627500,4000,1000000,0214,02
262500.0,6627500.0,1,1363,22620006627000,2262000,6627000,262500,6627500,4000,1000000,0214,02
263500.0,6627500.0,1,1364,22630006627000,2263000,6627000,263500,6627500,4000,1000000,0214,02
264500.0,6627500.0,1,1365,22640006627000,2264000,6627000,264500,6627500,4000,1000000,0213,02
265500.0,6627500.0,1,1366,22650006627000,2265000,6627000,265500,6627500,4000,1000000,0213,02
266500.0,6627500.0,1,1367,22660006627000,2266000,6627000,266500,6627500,4000,1000000,0213,02
267500.0,6627500.0,1,1368,22670006627000,2267000,6627000,267500,6627500,4000,1000000,0213,02
268500.0,6627500.0,1,1369,22680006627000,2268000,6627000,268500,6627500,4000,1000000,0213,02
269500.0,6627500.0,1,1370,22690006627000,2269000,6627000,269500,6627500,4000,1000000,0213,02
270500.0,6627500.0,1,1371,22700006627000,2270000,6627000,270500,6627500,4000,1000000,0213,02
271500.0,6627500.0,1,1372,22710006627000,2271000,6627000,271500,6627500,4000,1000000,0213,02
272500.0,6627500.0,1,1373,22720006627000,2272000,6627000,272500,6627500,4000,1000000,0213,02
273500.0,6627500.0,1,1374,22730006627000,2273000,6627000,273500,6627500,4000,1000000,0213,02
274500.0,6627500.0,1,1375,22740006627000,2274000,6627000,274500,6627500,4000,1000000,0229,02
275500.0,6627500.0,1,1376,22750006627000,2275000,6627000,275500,6627500,4000,1000000,0229,02
276500.0,6627500.0,1,1377,22760006627000,2276000,6627000,276500,6627500,4000,1000000,0229,02
277500.0,6627500.0,1,1378,22770006627000,2277000,6627000,277500,6627500,4000,1000000,0229,02
278500.0,6627500.0,1,1379,22780006627000,2278000,6627000,278500,6627500,4000,1000000,0229,02
279500.0,6627500.0,1,1380,22790006627000,2279000,6627000,279500,6627500,4000,1000000,0229,02
280500.0,6627500.0,1,1381,22800006627000,2280000,6627000,280500,6627500,4000,1000000,0229,02
281500.0,6627500.0,1,1382,22810006627000,2281000,6627000,281500,6627500,4000,1000000,0229,02
282500.0,6627500.0,1,1383,22820006627000,2282000,6627000,282500,6627500,4000,1000000,0229,02
283500.0,6627500.0,1,1384,22830006627000,2283000,6627000,283500,6627500,4000,1000000,0229,02
284500.0,6627500.0,1,1385,22840006627000,2284000,6627000,284500,6627500,4000,1000000,0229,02
285500.0,6627500.0,1,1386,22850006627000,2285000,6627000,285500,6627500,4000,1000000,0229,02
286500.0,6627500.0,1,1387,22860006627000,2286000,6627000,286500,6627500,4000,1000000,0229,02
287500.0,6627500.0,1,1388,22870006627000,2287000,6627000,287500,6627500,4000,1000000,0229,02
296500.0,6627500.0,1,1397,22960006627000,2296000,6627000,296500,6627500,4000,1000000,0221,02
297500.0,6627500.0,1,1398,22970006627000,2297000,6627000,297500,6627500,4000,1000000,0221,02
298500.0,6627500.0,1,1399,22980006627000,2298000,6627000,298500,6627500,4000,1000000,0221,02
299500.0,6627500.0,1,1400,22990006627000,2299000,6627000,299500,6627500,4000,1000000,0221,02
250500.0,6628500.0,1,1401,22500006628000,2250000,6628000,250500,6628500,4000,1000000,0215,02
251500.0,6628500.0,1,1402,22510006628000,2251000,6628000,251500,6628500,4000,1000000,0215,02
252500.0,6628500.0,1,1403,22520006628000,2252000,6628000,252500,6628500,4000,1000000,0215,02
253500.0,6628500.0,1,1404,22530006628000,2253000,6628000,253500,6628500,4000,1000000,0215,02
254500.0,6628500.0,1,1405,22540006628000,2254000,6628000,254500,6628500,4000,1000000,0215,02
255500.0,6628500.0,1,1406,22550006628000,2255000,6628000,255500,6628500,4000,1000000,0215,02
256500.0,6628500.0,1,1407,22560006628000,2256000,6628000,256500,6628500,4000,1000000,0215,02
257500.0,6628500.0,1,1408,22570006628000,2257000,6628000,257500,6628500,4000,1000000,0215,02
258500.0,6628500.0,1,1409,22580006628000,2258000,6628000,258500,6628500,4000,1000000,0215,02
259500.0,6628500.0,1,1410,22590006628000,2259000,6628000,259500,6628500,4000,1000000,0215,02
260500.0,6628500.0,1,1411,22600006628000,2260000,6628000,260500,6628500,4000,1000000,0214,02
261500.0,6628500.0,1,1412,22610006628000,2261000,6628000,261500,6628500,4000,1000000,0214,02
262500.0,6628500.0,1,1413,22620006628000,2262000,6628000,262500,6628500,4000,1000000,0214,02
263500.0,6628500.0,1,1414,22630006628000,2263000,6628000,263500,6628500,4000,1000000,0214,02
264500.0,6628500.0,1,1415,22640006628000,2264000,6628000,264500,6628500,4000,1000000,0213,02
265500.0,6628500.0,1,1416,22650006628000,2265000,6628000,265500,6628500,4000,1000000,0213,02
266500.0,6628500.0,1,1417,22660006628000,2266000,6628000,266500,6628500,4000,1000000,0213,02
267500.0,6628500.0,1,1418,22670006628000,2267000,6628000,267500,6628500,4000,1000000,0213,02
268500.0,6628500.0,1,1419,22680006628000,2268000,6628000,268500,6628500,4000,1000000,0213,02
269500.0,6628500.0,1,1420,22690006628000,2269000,6628000,269500,6628500,4000,1000000,0213,02
270500.0,6628500.0,1,1421,22700006628000,2270000,6628000,270500,6628500,4000,1000000,0213,02
271500.0,6628500.0,1,1422,22710006628000,2271000,6628000,271500,6628500,4000,1000000,0213,02
272500.0,6628500.0,1,1423,22720006628000,2272000,6628000,272500,6628500,4000,1000000,0213,02
273500.0,6628500.0,1,1424,22730006628000,2273000,6628000,273500,6628500,4000,1000000,0213,02
274500.0,6628500.0,1,1425,22740006628000,2274000,6628000,274500,6628500,4000,1000000,0213,02
275500.0,6628500.0,1,1426,22750006628000,2275000,6628000,275500,6628500,4000,1000000,0229,02
276500.0,6628500.0,1,1427,22760006628000,2276000,6628000,276500,6628500,4000,1000000,0229,02
277500.0,6628500.0,1,1428,22770006628000,2277000,6628000,277500,6628500,4000,1000000,0229,02
278500.0,6628500.0,1,1429,22780006628000,2278000,6628000,278500,6628500,4000,1000000,0229,02
279500.0,6628500.0,1,1430,22790006628000,2279000,6628000,279500,6628500,4000,1000000,0229,02
280500.0,6628500.0,1,1431,22800006628000,2280000,6628000,280500,6628500,4000,1000000,0229,02
281500.0,6628500.0,1,1432,22810006628000,2281000,6628000,281500,6628500,4000,1000000,0229,02
282500.0,6628500.0,1,1433,22820006628000,2282000,6628000,282500,6628500,4000,1000000,0229,02
283500.0,6628500.0,1,1434,22830006628000,2283000,6628000,283500,6628500,4000,1000000,0229,02
284500.0,6628500.0,1,1435,22840006628000,2284000,6628000,284500,6628500,4000,1000000,0229,02
285500.0,6628500.0,1,1436,22850006628000,2285000,6628000,285500,6628500,4000,1000000,0229,02
286500.0,6628500.0,1,1437,22860006628000,2286000,6628000,286500,6628500,4000,1000000,0229,02
287500.0,6628500.0,1,1438,22870006628000,2287000,6628000,287500,6628500,4000,1000000,0229,02
288500.0,6628500.0,1,1439,22880006628000,2288000,6628000,288500,6628500,4000,1000000,0229,02
295500.0,6628500.0,1,1446,22950006628000,2295000,6628000,295500,6628500,4000,1000000,0221,02
296500.0,6628500.0,1,1447,22960006628000,2296000,6628000,296500,6628500,4000,1000000,0221,02
297500.0,6628500.0,1,1448,22970006628000,2297000,6628000,297500,6628500,4000,1000000,0221,02
298500.0,6628500.0,1,1449,22980006628000,2298000,6628000,298500,6628500,4000,1000000,0221,02
299500.0,6628500.0,1,1450,22990006628000,2299000,6628000,299500,6628500,4000,1000000,0221,02
250500.0,6629500.0,1,1451,22500006629000,2250000,6629000,250500,6629500,4000,1000000,0215,02
251500.0,6629500.0,1,1452,22510006629000,2251000,6629000,251500,6629500,4000,1000000,0215,02
252500.0,6629500.0,1,1453,22520006629000,2252000,6629000,252500,6629500,4000,1000000,0216,02
253500.0,6629500.0,1,1454,22530006629000,2253000,6629000,253500,6629500,4000,1000000,0216,02
254500.0,6629500.0,1,1455,22540006629000,2254000,6629000,254500,6629500,4000,1000000,0216,02
255500.0,6629500.0,1,1456,22550006629000,2255000,6629000,255500,6629500,4000,1000000,0215,02
256500.0,6629500.0,1,1457,22560006629000,2256000,6629000,256500,6629500,4000,1000000,0215,02
257500.0,6629500.0,1,1458,22570006629000,2257000,6629000,257500,6629500,4000,1000000,0215,02
258500.0,6629500.0,1,1459,22580006629000,2258000,6629000,258500,6629500,4000,1000000,0215,02
259500.0,6629500.0,1,1460,22590006629000,2259000,6629000,259500,6629500,4000,1000000,0215,02
260500.0,6629500.0,1,1461,22600006629000,2260000,6629000,260500,6629500,4000,1000000,0214,02
261500.0,6629500.0,1,1462,22610006629000,2261000,6629000,261500,6629500,4000,1000000,0214,02
262500.0,6629500.0,1,1463,22620006629000,2262000,6629000,262500,6629500,4000,1000000,0214,02
263500.0,6629500.0,1,1464,22630006629000,2263000,6629000,263500,6629500,4000,1000000,0214,02
264500.0,6629500.0,1,1465,22640006629000,2264000,6629000,264500,6629500,4000,1000000,0213,02
265500.0,6629500.0,1,1466,22650006629000,2265000,6629000,265500,6629500,4000,1000000,0213,02
266500.0,6629500.0,1,1467,22660006629000,2266000,6629000,266500,6629500,4000,1000000,0213,02
267500.0,6629500.0,1,1468,22670006629000,2267000,6629000,267500,6629500,4000,1000000,0213,02
268500.0,6629500.0,1,1469,22680006629000,2268000,6629000,268500,6629500,4000,1000000,0213,02
269500.0,6629500.0,1,1470,22690006629000,2269000,6629000,269500,6629500,4000,1000000,0213,02
270500.0,6629500.0,1,1471,22700006629000,2270000,6629000,270500,6629500,4000,1000000,0213,02
271500.0,6629500.0,1,1472,22710006629000,2271000,6629000,271500,6629500,4000,1000000,0213,02
272500.0,6629500.0,1,1473,22720006629000,2272000,6629000,272500,6629500,4000,1000000,0213,02
273500.0,6629500.0,1,1474,22730006629000,2273000,6629000,273500,6629500,4000,1000000,0213,02
274500.0,6629500.0,1,1475,22740006629000,2274000,6629000,274500,6629500,4000,1000000,0229,02
275500.0,6629500.0,1,1476,22750006629000,2275000,6629000,275500,6629500,4000,1000000,0229,02
276500.0,6629500.0,1,1477,22760006629000,2276000,6629000,276500,6629500,4000,1000000,0229,02
277500.0,6629500.0,1,1478,22770006629000,2277000,6629000,277500,6629500,4000,1000000,0229,02
278500.0,6629500.0,1,1479,22780006629000,2278000,6629000,278500,6629500,4000,1000000,0229,02
279500.0,6629500.0,1,1480,22790006629000,2279000,6629000,279500,6629500,4000,1000000,0229,02
280500.0,6629500.0,1,1481,22800006629000,2280000,6629000,280500,6629500,4000,1000000,0229,02
281500.0,6629500.0,1,1482,22810006629000,2281000,6629000,281500,6629500,4000,1000000,0229,02
282500.0,6629500.0,1,1483,22820006629000,2282000,6629000,282500,6629500,4000,1000000,0229,02
283500.0,6629500.0,1,1484,22830006629000,2283000,6629000,283500,6629500,4000,1000000,0229,02
284500.0,6629500.0,1,1485,22840006629000,2284000,6629000,284500,6629500,4000,1000000,0229,02
285500.0,6629500.0,1,1486,22850006629000,2285000,6629000,285500,6629500,4000,1000000,0229,02
286500.0,6629500.0,1,1487,22860006629000,2286000,6629000,286500,6629500,4000,1000000,0229,02
287500.0,6629500.0,1,1488,22870006629000,2287000,6629000,287500,6629500,4000,1000000,0229,02
288500.0,6629500.0,1,1489,22880006629000,2288000,6629000,288500,6629500,4000,1000000,0229,02
295500.0,6629500.0,1,1496,22950006629000,2295000,6629000,295500,6629500,4000,1000000,0221,02
