SSBID1000M,easting,northing,Join_Count,TARGET_FID,ost,nord,CENTROID_X,CENTROID_Y,Shape_Leng,Shape_Area,Komm2016,Fylk2016
23000006640000,300500,6640500,1,2001,2300000,6640000,300500,6640500,4000,1000000,221,2
23010006640000,301500,6640500,1,2002,2301000,6640000,301500,6640500,4000,1000000,221,2
23020006640000,302500,6640500,1,2003,2302000,6640000,302500,6640500,4000,1000000,221,2
23030006640000,303500,6640500,1,2004,2303000,6640000,303500,6640500,4000,1000000,221,2
23080006640000,308500,6640500,1,2009,2308000,6640000,308500,6640500,4000,1000000,221,2
23090006640000,309500,6640500,1,2010,2309000,6640000,309500,6640500,4000,1000000,221,2
23100006640000,310500,6640500,1,2011,2310000,6640000,310500,6640500,4000,1000000,221,2
23110006640000,311500,6640500,1,2012,2311000,6640000,311500,6640500,4000,1000000,221,2
23120006640000,312500,6640500,1,2013,2312000,6640000,312500,6640500,4000,1000000,221,2
23140006640000,314500,6640500,1,2015,2314000,6640000,314500,6640500,4000,1000000,221,2
23150006640000,315500,6640500,1,2016,2315000,6640000,315500,6640500,4000,1000000,221,2
23160006640000,316500,6640500,1,2017,2316000,6640000,316500,6640500,4000,1000000,221,2
23170006640000,317500,6640500,1,2018,2317000,6640000,317500,6640500,4000,1000000,221,2
23190006640000,319500,6640500,1,2020,2319000,6640000,319500,6640500,4000,1000000,221,2
23200006640000,320500,6640500,1,2021,2320000,6640000,320500,6640500,4000,1000000,221,2
23210006640000,321500,6640500,1,2022,2321000,6640000,321500,6640500,4000,1000000,221,2
23220006640000,322500,6640500,1,2023,2322000,6640000,322500,6640500,4000,1000000,221,2
23000006641000,300500,6641500,1,2051,2300000,6641000,300500,6641500,4000,1000000,221,2
23010006641000,301500,6641500,1,2052,2301000,6641000,301500,6641500,4000,1000000,221,2
23020006641000,302500,6641500,1,2053,2302000,6641000,302500,6641500,4000,1000000,221,2
23030006641000,303500,6641500,1,2054,2303000,6641000,303500,6641500,4000,1000000,221,2
23080006641000,308500,6641500,1,2059,2308000,6641000,308500,6641500,4000,1000000,221,2
23090006641000,309500,6641500,1,2060,2309000,6641000,309500,6641500,4000,1000000,221,2
23100006641000,310500,6641500,1,2061,2310000,6641000,310500,6641500,4000,1000000,221,2
23110006641000,311500,6641500,1,2062,2311000,6641000,311500,6641500,4000,1000000,221,2
23120006641000,312500,6641500,1,2063,2312000,6641000,312500,6641500,4000,1000000,221,2
23150006641000,315500,6641500,1,2066,2315000,6641000,315500,6641500,4000,1000000,221,2
23160006641000,316500,6641500,1,2067,2316000,6641000,316500,6641500,4000,1000000,221,2
23170006641000,317500,6641500,1,2068,2317000,6641000,317500,6641500,4000,1000000,221,2
23180006641000,318500,6641500,1,2069,2318000,6641000,318500,6641500,4000,1000000,221,2
23190006641000,319500,6641500,1,2070,2319000,6641000,319500,6641500,4000,1000000,221,2
23000006642000,300500,6642500,1,2101,2300000,6642000,300500,6642500,4000,1000000,221,2
23010006642000,301500,6642500,1,2102,2301000,6642000,301500,6642500,4000,1000000,221,2
23020006642000,302500,6642500,1,2103,2302000,6642000,302500,6642500,4000,1000000,221,2
23030006642000,303500,6642500,1,2104,2303000,6642000,303500,6642500,4000,1000000,221,2
23040006642000,304500,6642500,1,2105,2304000,6642000,304500,6642500,4000,1000000,221,2
23050006642000,305500,6642500,1,2106,2305000,6642000,305500,6642500,4000,1000000,221,2
23100006642000,310500,6642500,1,2111,2310000,6642000,310500,6642500,4000,1000000,221,2
23110006642000,311500,6642500,1,2112,2311000,6642000,311500,6642500,4000,1000000,221,2
23120006642000,312500,6642500,1,2113,2312000,6642000,312500,6642500,4000,1000000,221,2
23130006642000,313500,6642500,1,2114,2313000,6642000,313500,6642500,4000,1000000,221,2
23140006642000,314500,6642500,1,2115,2314000,6642000,314500,6642500,4000,1000000,221,2
23150006642000,315500,6642500,1,2116,2315000,6642000,315500,6642500,4000,1000000,221,2
23160006642000,316500,6642500,1,2117,2316000,6642000,316500,6642500,4000,1000000,221,2
23170006642000,317500,6642500,1,2118,2317000,6642000,317500,6642500,4000,1000000,221,2
23180006642000,318500,6642500,1,2119,2318000,6642000,318500,6642500,4000,1000000,221,2
23190006642000,319500,6642500,1,2120,2319000,6642000,319500,6642500,4000,1000000,221,2
23200006642000,320500,6642500,1,2121,2320000,6642000,320500,6642500,4000,1000000,221,2
23210006642000,321500,6642500,1,2122,2321000,6642000,321500,6642500,4000,1000000,221,2
23000006643000,300500,6643500,1,2151,2300000,6643000,300500,6643500,4000,1000000,221,2
23010006643000,301500,6643500,1,2152,2301000,6643000,301500,6643500,4000,1000000,221,2
23020006643000,302500,6643500,1,2153,2302000,6643000,302500,6643500,4000,1000000,221,2
23030006643000,303500,6643500,1,2154,2303000,6643000,303500,6643500,4000,1000000,221,2
23040006643000,304500,6643500,1,2155,2304000,6643000,304500,6643500,4000,1000000,221,2
23050006643000,305500,6643500,1,2156,2305000,6643000,305500,6643500,4000,1000000,221,2
23100006643000,310500,6643500,1,2161,2310000,6643000,310500,6643500,4000,1000000,221,2
23110006643000,311500,6643500,1,2162,2311000,6643000,311500,6643500,4000,1000000,221,2
23120006643000,312500,6643500,1,2163,2312000,6643000,312500,6643500,4000,1000000,221,2
23130006643000,313500,6643500,1,2164,2313000,6643000,313500,6643500,4000,1000000,221,2
23140006643000,314500,6643500,1,2165,2314000,6643000,314500,6643500,4000,1000000,221,2
23150006643000,315500,6643500,1,2166,2315000,6643000,315500,6643500,4000,1000000,221,2
23160006643000,316500,6643500,1,2167,2316000,6643000,316500,6643500,4000,1000000,221,2
23170006643000,317500,6643500,1,2168,2317000,6643000,317500,6643500,4000,1000000,221,2
23180006643000,318500,6643500,1,2169,2318000,6643000,318500,6643500,4000,1000000,221,2
23190006643000,319500,6643500,1,2170,2319000,6643000,319500,6643500,4000,1000000,221,2
23200006643000,320500,6643500,1,2171,2320000,6643000,320500,6643500,4000,1000000,221,2
23210006643000,321500,6643500,1,2172,2321000,6643000,321500,6643500,4000,1000000,221,2
23000006644000,300500,6644500,1,2201,2300000,6644000,300500,6644500,4000,1000000,221,2
23010006644000,301500,6644500,1,2202,2301000,6644000,301500,6644500,4000,1000000,221,2
23020006644000,302500,6644500,1,2203,2302000,6644000,302500,6644500,4000,1000000,221,2
23030006644000,303500,6644500,1,2204,2303000,6644000,303500,6644500,4000,1000000,221,2
23040006644000,304500,6644500,1,2205,2304000,6644000,304500,6644500,4000,1000000,221,2
23050006644000,305500,6644500,1,2206,2305000,6644000,305500,6644500,4000,1000000,221,2
23080006644000,308500,6644500,1,2209,2308000,6644000,308500,6644500,4000,1000000,221,2
23100006644000,310500,6644500,1,2211,2310000,6644000,310500,6644500,4000,1000000,221,2
23110006644000,311500,6644500,1,2212,2311000,6644000,311500,6644500,4000,1000000,221,2
23120006644000,312500,6644500,1,2213,2312000,6644000,312500,6644500,4000,1000000,221,2
23130006644000,313500,6644500,1,2214,2313000,6644000,313500,6644500,4000,1000000,221,2
23140006644000,314500,6644500,1,2215,2314000,6644000,314500,6644500,4000,1000000,221,2
23150006644000,315500,6644500,1,2216,2315000,6644000,315500,6644500,4000,1000000,221,2
23160006644000,316500,6644500,1,2217,2316000,6644000,316500,6644500,4000,1000000,221,2
23170006644000,317500,6644500,1,2218,2317000,6644000,317500,6644500,4000,1000000,221,2
23180006644000,318500,6644500,1,2219,2318000,6644000,318500,6644500,4000,1000000,221,2
23190006644000,319500,6644500,1,2220,2319000,6644000,319500,6644500,4000,1000000,221,2
23200006644000,320500,6644500,1,2221,2320000,6644000,320500,6644500,4000,1000000,221,2
23000006645000,300500,6645500,1,2251,2300000,6645000,300500,6645500,4000,1000000,221,2
23010006645000,301500,6645500,1,2252,2301000,6645000,301500,6645500,4000,1000000,221,2
23020006645000,302500,6645500,1,2253,2302000,6645000,302500,6645500,4000,1000000,221,2
23030006645000,303500,6645500,1,2254,2303000,6645000,303500,6645500,4000,1000000,221,2
23040006645000,304500,6645500,1,2255,2304000,6645000,304500,6645500,4000,1000000,221,2
23050006645000,305500,6645500,1,2256,2305000,6645000,305500,6645500,4000,1000000,221,2
23060006645000,306500,6645500,1,2257,2306000,6645000,306500,6645500,4000,1000000,221,2
23080006645000,308500,6645500,1,2259,2308000,6645000,308500,6645500,4000,1000000,221,2
23100006645000,310500,6645500,1,2261,2310000,6645000,310500,6645500,4000,1000000,221,2
23110006645000,311500,6645500,1,2262,2311000,6645000,311500,6645500,4000,1000000,221,2
23120006645000,312500,6645500,1,2263,2312000,6645000,312500,6645500,4000,1000000,221,2
23130006645000,313500,6645500,1,2264,2313000,6645000,313500,6645500,4000,1000000,221,2
23140006645000,314500,6645500,1,2265,2314000,6645000,314500,6645500,4000,1000000,221,2
23150006645000,315500,6645500,1,2266,2315000,6645000,315500,6645500,4000,1000000,221,2
23160006645000,316500,6645500,1,2267,2316000,6645000,316500,6645500,4000,1000000,221,2
23170006645000,317500,6645500,1,2268,2317000,6645000,317500,6645500,4000,1000000,221,2
23180006645000,318500,6645500,1,2269,2318000,6645000,318500,6645500,4000,1000000,221,2
23190006645000,319500,6645500,1,2270,2319000,6645000,319500,6645500,4000,1000000,221,2
23200006645000,320500,6645500,1,2271,2320000,6645000,320500,6645500,4000,1000000,221,2
23030006646000,303500,6646500,1,2304,2303000,6646000,303500,6646500,4000,1000000,221,2
23040006646000,304500,6646500,1,2305,2304000,6646000,304500,6646500,4000,1000000,221,2
23050006646000,305500,6646500,1,2306,2305000,6646000,305500,6646500,4000,1000000,221,2
23070006646000,307500,6646500,1,2308,2307000,6646000,307500,6646500,4000,1000000,221,2
23110006646000,311500,6646500,1,2312,2311000,6646000,311500,6646500,4000,1000000,221,2
23120006646000,312500,6646500,1,2313,2312000,6646000,312500,6646500,4000,1000000,221,2
23130006646000,313500,6646500,1,2314,2313000,6646000,313500,6646500,4000,1000000,221,2
23140006646000,314500,6646500,1,2315,2314000,6646000,314500,6646500,4000,1000000,221,2
23150006646000,315500,6646500,1,2316,2315000,6646000,315500,6646500,4000,1000000,221,2
23160006646000,316500,6646500,1,2317,2316000,6646000,316500,6646500,4000,1000000,221,2
23170006646000,317500,6646500,1,2318,2317000,6646000,317500,6646500,4000,1000000,221,2
23180006646000,318500,6646500,1,2319,2318000,6646000,318500,6646500,4000,1000000,221,2
23190006646000,319500,6646500,1,2320,2319000,6646000,319500,6646500,4000,1000000,221,2
23200006646000,320500,6646500,1,2321,2320000,6646000,320500,6646500,4000,1000000,221,2
23100006647000,310500,6647500,1,2361,2310000,6647000,310500,6647500,4000,1000000,221,2
23110006647000,311500,6647500,1,2362,2311000,6647000,311500,6647500,4000,1000000,221,2
23120006647000,312500,6647500,1,2363,2312000,6647000,312500,6647500,4000,1000000,221,2
23130006647000,313500,6647500,1,2364,2313000,6647000,313500,6647500,4000,1000000,221,2
23140006647000,314500,6647500,1,2365,2314000,6647000,314500,6647500,4000,1000000,221,2
23150006647000,315500,6647500,1,2366,2315000,6647000,315500,6647500,4000,1000000,221,2
23160006647000,316500,6647500,1,2367,2316000,6647000,316500,6647500,4000,1000000,221,2
23170006647000,317500,6647500,1,2368,2317000,6647000,317500,6647500,4000,1000000,221,2
23180006647000,318500,6647500,1,2369,2318000,6647000,318500,6647500,4000,1000000,221,2
23190006647000,319500,6647500,1,2370,2319000,6647000,319500,6647500,4000,1000000,221,2
23200006647000,320500,6647500,1,2371,2320000,6647000,320500,6647500,4000,1000000,221,2
23210006647000,321500,6647500,1,2372,2321000,6647000,321500,6647500,4000,1000000,221,2
23090006648000,309500,6648500,1,2410,2309000,6648000,309500,6648500,4000,1000000,221,2
23110006648000,311500,6648500,1,2412,2311000,6648000,311500,6648500,4000,1000000,221,2
23120006648000,312500,6648500,1,2413,2312000,6648000,312500,6648500,4000,1000000,221,2
23130006648000,313500,6648500,1,2414,2313000,6648000,313500,6648500,4000,1000000,221,2
23140006648000,314500,6648500,1,2415,2314000,6648000,314500,6648500,4000,1000000,221,2
23160006648000,316500,6648500,1,2417,2316000,6648000,316500,6648500,4000,1000000,221,2
23180006648000,318500,6648500,1,2419,2318000,6648000,318500,6648500,4000,1000000,221,2
23190006648000,319500,6648500,1,2420,2319000,6648000,319500,6648500,4000,1000000,221,2
23200006648000,320500,6648500,1,2421,2320000,6648000,320500,6648500,4000,1000000,221,2
23210006648000,321500,6648500,1,2422,2321000,6648000,321500,6648500,4000,1000000,221,2
23030006649000,303500,6649500,1,2454,2303000,6649000,303500,6649500,4000,1000000,221,2
23040006649000,304500,6649500,1,2455,2304000,6649000,304500,6649500,4000,1000000,221,2
23050006649000,305500,6649500,1,2456,2305000,6649000,305500,6649500,4000,1000000,221,2
23090006649000,309500,6649500,1,2460,2309000,6649000,309500,6649500,4000,1000000,221,2
23100006649000,310500,6649500,1,2461,2310000,6649000,310500,6649500,4000,1000000,221,2
23110006649000,311500,6649500,1,2462,2311000,6649000,311500,6649500,4000,1000000,221,2
23120006649000,312500,6649500,1,2463,2312000,6649000,312500,6649500,4000,1000000,221,2
23130006649000,313500,6649500,1,2464,2313000,6649000,313500,6649500,4000,1000000,221,2
23140006649000,314500,6649500,1,2465,2314000,6649000,314500,6649500,4000,1000000,221,2
23150006649000,315500,6649500,1,2466,2315000,6649000,315500,6649500,4000,1000000,221,2
23160006649000,316500,6649500,1,2467,2316000,6649000,316500,6649500,4000,1000000,221,2
23190006649000,319500,6649500,1,2470,2319000,6649000,319500,6649500,4000,1000000,221,2
23200006649000,320500,6649500,1,2471,2320000,6649000,320500,6649500,4000,1000000,221,2
23260006634000,326500,6634500,0,1727,2326000,6634000,326500,6634500,4000,1000000,221,2
23240006636000,324500,6636500,0,1825,2324000,6636000,324500,6636500,4000,1000000,221,2
23250006636000,325500,6636500,0,1826,2325000,6636000,325500,6636500,4000,1000000,221,2
23230006637000,323500,6637500,0,1874,2323000,6637000,323500,6637500,4000,1000000,221,2
23280006633000,328500,6633500,0,1679,2328000,6633000,328500,6633500,4000,1000000,221,2
23270006634000,327500,6634500,0,1728,2327000,6634000,327500,6634500,4000,1000000,221,2
23260006635000,326500,6635500,0,1777,2326000,6635000,326500,6635500,4000,1000000,221,2
23270006635000,327500,6635500,0,1778,2327000,6635000,327500,6635500,4000,1000000,221,2
23260006636000,326500,6636500,0,1827,2326000,6636000,326500,6636500,4000,1000000,221,2
23020006650000,302500,6650500,1,3,2302000,6650000,302500,6650500,4000,1000000,221,2
23030006650000,303500,6650500,1,4,2303000,6650000,303500,6650500,4000,1000000,221,2
23070006650000,307500,6650500,1,8,2307000,6650000,307500,6650500,4000,1000000,221,2
23080006650000,308500,6650500,1,9,2308000,6650000,308500,6650500,4000,1000000,221,2
23100006650000,310500,6650500,1,11,2310000,6650000,310500,6650500,4000,1000000,221,2
23110006650000,311500,6650500,1,12,2311000,6650000,311500,6650500,4000,1000000,221,2
23120006650000,312500,6650500,1,13,2312000,6650000,312500,6650500,4000,1000000,221,2
23130006650000,313500,6650500,1,14,2313000,6650000,313500,6650500,4000,1000000,221,2
23140006650000,314500,6650500,1,15,2314000,6650000,314500,6650500,4000,1000000,221,2
23150006650000,315500,6650500,1,16,2315000,6650000,315500,6650500,4000,1000000,221,2
23160006650000,316500,6650500,1,17,2316000,6650000,316500,6650500,4000,1000000,221,2
23170006650000,317500,6650500,1,18,2317000,6650000,317500,6650500,4000,1000000,221,2
23180006650000,318500,6650500,1,19,2318000,6650000,318500,6650500,4000,1000000,221,2
23190006650000,319500,6650500,1,20,2319000,6650000,319500,6650500,4000,1000000,221,2
23200006650000,320500,6650500,1,21,2320000,6650000,320500,6650500,4000,1000000,221,2
23030006651000,303500,6651500,1,54,2303000,6651000,303500,6651500,4000,1000000,221,2
23050006651000,305500,6651500,1,56,2305000,6651000,305500,6651500,4000,1000000,221,2
23070006651000,307500,6651500,1,58,2307000,6651000,307500,6651500,4000,1000000,221,2
23080006651000,308500,6651500,1,59,2308000,6651000,308500,6651500,4000,1000000,221,2
23110006651000,311500,6651500,1,62,2311000,6651000,311500,6651500,4000,1000000,221,2
23120006651000,312500,6651500,1,63,2312000,6651000,312500,6651500,4000,1000000,221,2
23130006651000,313500,6651500,1,64,2313000,6651000,313500,6651500,4000,1000000,221,2
23140006651000,314500,6651500,1,65,2314000,6651000,314500,6651500,4000,1000000,221,2
23150006651000,315500,6651500,1,66,2315000,6651000,315500,6651500,4000,1000000,221,2
23160006651000,316500,6651500,1,67,2316000,6651000,316500,6651500,4000,1000000,221,2
23170006651000,317500,6651500,1,68,2317000,6651000,317500,6651500,4000,1000000,221,2
23180006651000,318500,6651500,1,69,2318000,6651000,318500,6651500,4000,1000000,221,2
23190006651000,319500,6651500,1,70,2319000,6651000,319500,6651500,4000,1000000,221,2
23200006651000,320500,6651500,1,71,2320000,6651000,320500,6651500,4000,1000000,221,2
23020006652000,302500,6652500,1,103,2302000,6652000,302500,6652500,4000,1000000,221,2
23050006652000,305500,6652500,1,106,2305000,6652000,305500,6652500,4000,1000000,221,2
23060006652000,306500,6652500,1,107,2306000,6652000,306500,6652500,4000,1000000,221,2
23070006652000,307500,6652500,1,108,2307000,6652000,307500,6652500,4000,1000000,221,2
23080006652000,308500,6652500,1,109,2308000,6652000,308500,6652500,4000,1000000,221,2
23090006652000,309500,6652500,1,110,2309000,6652000,309500,6652500,4000,1000000,221,2
23100006652000,310500,6652500,1,111,2310000,6652000,310500,6652500,4000,1000000,221,2
23110006652000,311500,6652500,1,112,2311000,6652000,311500,6652500,4000,1000000,221,2
23120006652000,312500,6652500,1,113,2312000,6652000,312500,6652500,4000,1000000,221,2
23130006652000,313500,6652500,1,114,2313000,6652000,313500,6652500,4000,1000000,221,2
23140006652000,314500,6652500,1,115,2314000,6652000,314500,6652500,4000,1000000,221,2
23150006652000,315500,6652500,1,116,2315000,6652000,315500,6652500,4000,1000000,221,2
23160006652000,316500,6652500,1,117,2316000,6652000,316500,6652500,4000,1000000,221,2
23170006652000,317500,6652500,1,118,2317000,6652000,317500,6652500,4000,1000000,221,2
23190006652000,319500,6652500,1,120,2319000,6652000,319500,6652500,4000,1000000,221,2
23200006652000,320500,6652500,1,121,2320000,6652000,320500,6652500,4000,1000000,221,2
23000006653000,300500,6653500,1,151,2300000,6653000,300500,6653500,4000,1000000,221,2
23010006653000,301500,6653500,1,152,2301000,6653000,301500,6653500,4000,1000000,221,2
23050006653000,305500,6653500,1,156,2305000,6653000,305500,6653500,4000,1000000,221,2
23060006653000,306500,6653500,1,157,2306000,6653000,306500,6653500,4000,1000000,221,2
23070006653000,307500,6653500,1,158,2307000,6653000,307500,6653500,4000,1000000,221,2
23080006653000,308500,6653500,1,159,2308000,6653000,308500,6653500,4000,1000000,221,2
23090006653000,309500,6653500,1,160,2309000,6653000,309500,6653500,4000,1000000,221,2
23100006653000,310500,6653500,1,161,2310000,6653000,310500,6653500,4000,1000000,221,2
23110006653000,311500,6653500,1,162,2311000,6653000,311500,6653500,4000,1000000,221,2
23120006653000,312500,6653500,1,163,2312000,6653000,312500,6653500,4000,1000000,221,2
23130006653000,313500,6653500,1,164,2313000,6653000,313500,6653500,4000,1000000,221,2
23150006653000,315500,6653500,1,166,2315000,6653000,315500,6653500,4000,1000000,221,2
23160006653000,316500,6653500,1,167,2316000,6653000,316500,6653500,4000,1000000,221,2
23170006653000,317500,6653500,1,168,2317000,6653000,317500,6653500,4000,1000000,221,2
23180006653000,318500,6653500,1,169,2318000,6653000,318500,6653500,4000,1000000,221,2
23190006653000,319500,6653500,1,170,2319000,6653000,319500,6653500,4000,1000000,221,2
23200006653000,320500,6653500,1,171,2320000,6653000,320500,6653500,4000,1000000,221,2
23210006653000,321500,6653500,1,172,2321000,6653000,321500,6653500,4000,1000000,221,2
23000006654000,300500,6654500,1,201,2300000,6654000,300500,6654500,4000,1000000,221,2
23010006654000,301500,6654500,1,202,2301000,6654000,301500,6654500,4000,1000000,221,2
23020006654000,302500,6654500,1,203,2302000,6654000,302500,6654500,4000,1000000,221,2
23030006654000,303500,6654500,1,204,2303000,6654000,303500,6654500,4000,1000000,221,2
23040006654000,304500,6654500,1,205,2304000,6654000,304500,6654500,4000,1000000,221,2
23070006654000,307500,6654500,1,208,2307000,6654000,307500,6654500,4000,1000000,221,2
23080006654000,308500,6654500,1,209,2308000,6654000,308500,6654500,4000,1000000,221,2
23090006654000,309500,6654500,1,210,2309000,6654000,309500,6654500,4000,1000000,221,2
23100006654000,310500,6654500,1,211,2310000,6654000,310500,6654500,4000,1000000,221,2
23110006654000,311500,6654500,1,212,2311000,6654000,311500,6654500,4000,1000000,221,2
23120006654000,312500,6654500,1,213,2312000,6654000,312500,6654500,4000,1000000,221,2
23130006654000,313500,6654500,1,214,2313000,6654000,313500,6654500,4000,1000000,221,2
23140006654000,314500,6654500,1,215,2314000,6654000,314500,6654500,4000,1000000,221,2
23150006654000,315500,6654500,1,216,2315000,6654000,315500,6654500,4000,1000000,221,2
23180006654000,318500,6654500,1,219,2318000,6654000,318500,6654500,4000,1000000,221,2
23190006654000,319500,6654500,1,220,2319000,6654000,319500,6654500,4000,1000000,221,2
23210006654000,321500,6654500,1,222,2321000,6654000,321500,6654500,4000,1000000,221,2
23000006655000,300500,6655500,1,251,2300000,6655000,300500,6655500,4000,1000000,226,2
23010006655000,301500,6655500,1,252,2301000,6655000,301500,6655500,4000,1000000,221,2
23020006655000,302500,6655500,1,253,2302000,6655000,302500,6655500,4000,1000000,221,2
23030006655000,303500,6655500,1,254,2303000,6655000,303500,6655500,4000,1000000,221,2
23040006655000,304500,6655500,1,255,2304000,6655000,304500,6655500,4000,1000000,221,2
23070006655000,307500,6655500,1,258,2307000,6655000,307500,6655500,4000,1000000,221,2
23080006655000,308500,6655500,1,259,2308000,6655000,308500,6655500,4000,1000000,221,2
23090006655000,309500,6655500,1,260,2309000,6655000,309500,6655500,4000,1000000,221,2
23100006655000,310500,6655500,1,261,2310000,6655000,310500,6655500,4000,1000000,221,2
23110006655000,311500,6655500,1,262,2311000,6655000,311500,6655500,4000,1000000,221,2
23120006655000,312500,6655500,1,263,2312000,6655000,312500,6655500,4000,1000000,221,2
23130006655000,313500,6655500,1,264,2313000,6655000,313500,6655500,4000,1000000,221,2
23140006655000,314500,6655500,1,265,2314000,6655000,314500,6655500,4000,1000000,221,2
23150006655000,315500,6655500,1,266,2315000,6655000,315500,6655500,4000,1000000,221,2
23160006655000,316500,6655500,1,267,2316000,6655000,316500,6655500,4000,1000000,221,2
23170006655000,317500,6655500,1,268,2317000,6655000,317500,6655500,4000,1000000,221,2
23180006655000,318500,6655500,1,269,2318000,6655000,318500,6655500,4000,1000000,221,2
23190006655000,319500,6655500,1,270,2319000,6655000,319500,6655500,4000,1000000,221,2
23200006655000,320500,6655500,1,271,2320000,6655000,320500,6655500,4000,1000000,221,2
23210006655000,321500,6655500,1,272,2321000,6655000,321500,6655500,4000,1000000,221,2
23220006655000,322500,6655500,1,273,2322000,6655000,322500,6655500,4000,1000000,221,2
23230006655000,323500,6655500,1,274,2323000,6655000,323500,6655500,4000,1000000,221,2
23000006656000,300500,6656500,1,301,2300000,6656000,300500,6656500,4000,1000000,236,2
23010006656000,301500,6656500,1,302,2301000,6656000,301500,6656500,4000,1000000,236,2
23020006656000,302500,6656500,1,303,2302000,6656000,302500,6656500,4000,1000000,236,2
23030006656000,303500,6656500,1,304,2303000,6656000,303500,6656500,4000,1000000,221,2
23040006656000,304500,6656500,1,305,2304000,6656000,304500,6656500,4000,1000000,221,2
23050006656000,305500,6656500,1,306,2305000,6656000,305500,6656500,4000,1000000,221,2
23070006656000,307500,6656500,1,308,2307000,6656000,307500,6656500,4000,1000000,221,2
23080006656000,308500,6656500,1,309,2308000,6656000,308500,6656500,4000,1000000,221,2
23090006656000,309500,6656500,1,310,2309000,6656000,309500,6656500,4000,1000000,221,2
23100006656000,310500,6656500,1,311,2310000,6656000,310500,6656500,4000,1000000,221,2
23110006656000,311500,6656500,1,312,2311000,6656000,311500,6656500,4000,1000000,221,2
23120006656000,312500,6656500,1,313,2312000,6656000,312500,6656500,4000,1000000,221,2
23130006656000,313500,6656500,1,314,2313000,6656000,313500,6656500,4000,1000000,236,2
23140006656000,314500,6656500,1,315,2314000,6656000,314500,6656500,4000,1000000,221,2
23150006656000,315500,6656500,1,316,2315000,6656000,315500,6656500,4000,1000000,221,2
23160006656000,316500,6656500,1,317,2316000,6656000,316500,6656500,4000,1000000,221,2
23170006656000,317500,6656500,1,318,2317000,6656000,317500,6656500,4000,1000000,221,2
23180006656000,318500,6656500,1,319,2318000,6656000,318500,6656500,4000,1000000,221,2
23190006656000,319500,6656500,1,320,2319000,6656000,319500,6656500,4000,1000000,221,2
23200006656000,320500,6656500,1,321,2320000,6656000,320500,6656500,4000,1000000,236,2
23210006656000,321500,6656500,1,322,2321000,6656000,321500,6656500,4000,1000000,221,2
23220006656000,322500,6656500,1,323,2322000,6656000,322500,6656500,4000,1000000,221,2
23230006656000,323500,6656500,1,324,2323000,6656000,323500,6656500,4000,1000000,221,2
23000006657000,300500,6657500,1,351,2300000,6657000,300500,6657500,4000,1000000,236,2
23010006657000,301500,6657500,1,352,2301000,6657000,301500,6657500,4000,1000000,236,2
23020006657000,302500,6657500,1,353,2302000,6657000,302500,6657500,4000,1000000,236,2
23030006657000,303500,6657500,1,354,2303000,6657000,303500,6657500,4000,1000000,236,2
23040006657000,304500,6657500,1,355,2304000,6657000,304500,6657500,4000,1000000,236,2
23050006657000,305500,6657500,1,356,2305000,6657000,305500,6657500,4000,1000000,221,2
23060006657000,306500,6657500,1,357,2306000,6657000,306500,6657500,4000,1000000,221,2
23070006657000,307500,6657500,1,358,2307000,6657000,307500,6657500,4000,1000000,221,2
23080006657000,308500,6657500,1,359,2308000,6657000,308500,6657500,4000,1000000,221,2
23090006657000,309500,6657500,1,360,2309000,6657000,309500,6657500,4000,1000000,221,2
23100006657000,310500,6657500,1,361,2310000,6657000,310500,6657500,4000,1000000,221,2
23110006657000,311500,6657500,1,362,2311000,6657000,311500,6657500,4000,1000000,236,2
23120006657000,312500,6657500,1,363,2312000,6657000,312500,6657500,4000,1000000,236,2
23130006657000,313500,6657500,1,364,2313000,6657000,313500,6657500,4000,1000000,236,2
23140006657000,314500,6657500,1,365,2314000,6657000,314500,6657500,4000,1000000,236,2
23150006657000,315500,6657500,1,366,2315000,6657000,315500,6657500,4000,1000000,236,2
23160006657000,316500,6657500,1,367,2316000,6657000,316500,6657500,4000,1000000,236,2
23170006657000,317500,6657500,1,368,2317000,6657000,317500,6657500,4000,1000000,236,2
23190006657000,319500,6657500,1,370,2319000,6657000,319500,6657500,4000,1000000,236,2
23200006657000,320500,6657500,1,371,2320000,6657000,320500,6657500,4000,1000000,236,2
23210006657000,321500,6657500,1,372,2321000,6657000,321500,6657500,4000,1000000,236,2
23220006657000,322500,6657500,1,373,2322000,6657000,322500,6657500,4000,1000000,236,2
23230006657000,323500,6657500,1,374,2323000,6657000,323500,6657500,4000,1000000,221,2
23000006658000,300500,6658500,1,401,2300000,6658000,300500,6658500,4000,1000000,236,2
23010006658000,301500,6658500,1,402,2301000,6658000,301500,6658500,4000,1000000,236,2
23020006658000,302500,6658500,1,403,2302000,6658000,302500,6658500,4000,1000000,236,2
23030006658000,303500,6658500,1,404,2303000,6658000,303500,6658500,4000,1000000,236,2
23040006658000,304500,6658500,1,405,2304000,6658000,304500,6658500,4000,1000000,236,2
23050006658000,305500,6658500,1,406,2305000,6658000,305500,6658500,4000,1000000,236,2
23060006658000,306500,6658500,1,407,2306000,6658000,306500,6658500,4000,1000000,221,2
23070006658000,307500,6658500,1,408,2307000,6658000,307500,6658500,4000,1000000,221,2
23080006658000,308500,6658500,1,409,2308000,6658000,308500,6658500,4000,1000000,221,2
