num_ambulances_day,num_ambulances_night,average_response_time
50,1,11012.36102484472
50,2,9347.380434782608
50,3,8138.406832298137
50,4,7070.333850931677
50,5,6116.873447204969
50,6,5181.186335403727
50,7,4200.961180124224
50,8,3298.231366459627
50,9,2711.2787267080744
50,10,2033.927795031056
50,11,1774.0364906832299
50,12,1473.5069875776398
50,13,1337.0310559006211
50,14,1209.7344720496894
50,15,1112.1164596273293
50,16,1056.054347826087
50,17,1030.3625776397516
50,18,1000.5333850931677
50,19,988.7919254658385
50,20,973.6024844720497
50,21,951.1972049689441
50,22,942.8027950310559
50,23,931.7414596273292
50,24,919.8144409937888
50,25,907.2950310559006
50,26,903.139751552795
50,27,898.3121118012423
50,28,886.8152173913044
50,29,886.7360248447205
50,30,885.5861801242236
50,31,880.804347826087
50,32,879.0201863354038
50,33,876.1878881987577
50,34,869.4774844720497
50,35,872.4254658385094
50,36,865.7732919254659
50,37,865.0729813664597
50,38,862.7872670807453
50,39,862.7872670807453
50,40,862.0667701863354
50,41,861.2833850931677
50,42,860.1048136645962
50,43,854.723602484472
50,44,853.6164596273292
50,45,851.4596273291926
50,46,850.65450310559
50,47,848.1389751552795
50,48,847.960403726708
50,49,847.5403726708074
50,50,846.8167701863354
50,51,846.458850931677
50,52,846.458850931677
50,53,846.070652173913
50,54,845.6374223602485
50,55,845.6374223602485
50,56,845.3672360248447
50,57,845.1731366459627
50,58,845.0341614906832
50,59,844.9875776397515
50,60,844.9875776397515
50,61,844.6638198757764
50,62,844.6638198757764
50,63,844.6638198757764
50,64,844.222049689441
50,65,843.7096273291926
50,66,842.3835403726708
50,67,841.710403726708
50,68,841.710403726708
50,69,841.710403726708
50,70,841.710403726708
51,1,10957.191770186335
51,2,9306.289596273293
51,3,8026.127329192546
51,4,7074.500776397515
51,5,6087.802018633541
51,6,5152.766304347826
51,7,4195.222049689441
51,8,3284.952639751553
51,9,2714.080745341615
51,10,2035.02950310559
51,11,1772.652950310559
51,12,1473.3610248447205
51,13,1334.9782608695652
51,14,1199.570652173913
51,15,1110.6878881987577
51,16,1054.7173913043478
51,17,1029.8641304347825
51,18,999.0644409937888
51,19,985.0139751552795
51,20,972.1537267080745
51,21,949.7484472049689
51,22,941.3540372670808
51,23,930.2927018633541
51,24,918.3656832298136
51,25,905.8462732919255
51,26,901.6909937888199
51,27,896.8633540372671
51,28,885.3664596273292
51,29,885.2872670807453
51,30,884.1374223602485
51,31,879.3555900621118
51,32,877.5714285714286
51,33,874.7391304347826
51,34,868.0287267080745
51,35,870.9767080745341
51,36,864.3245341614906
51,37,863.6242236024844
51,38,861.3385093167702
51,39,861.3385093167702
51,40,860.6180124223603
51,41,859.8346273291926
51,42,858.6560559006211
51,43,853.2748447204968
51,44,852.1677018633541
51,45,850.0108695652174
51,46,849.2057453416149
51,47,846.6902173913044
51,48,846.5116459627329
51,49,846.0916149068323
51,50,845.3680124223603
51,51,845.0100931677018
51,52,845.0100931677018
51,53,844.6218944099379
51,54,844.1886645962733
51,55,844.1886645962733
51,56,843.9184782608696
51,57,843.7243788819876
51,58,843.585403726708
51,59,843.5388198757764
51,60,843.5388198757764
51,61,843.2150621118012
51,62,843.2150621118012
51,63,843.2150621118012
51,64,842.7732919254659
51,65,842.2608695652174
51,66,840.9347826086956
51,67,840.2616459627329
51,68,840.2616459627329
51,69,840.2616459627329
51,70,840.2616459627329
52,1,10943.566770186335
52,2,9279.71195652174
52,3,8017.33152173913
52,4,7062.416149068323
52,5,6094.590838509317
52,6,5148.972049689441
52,7,4193.165372670807
52,8,3284.288043478261
52,9,2711.1948757763976
52,10,2034.7841614906831
52,11,1772.4076086956522
52,12,1478.1164596273293
52,13,1332.4968944099378
52,14,1199.1622670807453
52,15,1110.442546583851
52,16,1054.472049689441
52,17,1032.608695652174
52,18,998.819099378882
52,19,984.7686335403727
52,20,971.9083850931677
52,21,949.5031055900621
52,22,941.1086956521739
52,23,930.0473602484471
52,24,918.1203416149068
52,25,905.6009316770186
52,26,901.445652173913
52,27,896.6180124223603
52,28,885.1211180124224
52,29,885.0419254658385
52,30,883.8920807453416
52,31,879.110248447205
52,32,877.3260869565217
52,33,874.4937888198758
52,34,867.7833850931677
52,35,870.7313664596273
52,36,864.0791925465838
52,37,863.3788819875776
52,38,861.0931677018633
52,39,861.0931677018633
52,40,860.3726708074535
52,41,859.5892857142857
52,42,858.4107142857143
52,43,853.02950310559
52,44,851.9223602484471
52,45,849.7655279503106
52,46,848.960403726708
52,47,846.4448757763976
52,48,846.2663043478261
52,49,845.8462732919255
52,50,845.1226708074535
52,51,844.764751552795
52,52,844.764751552795
52,53,844.3765527950311
52,54,843.9433229813665
52,55,843.9433229813665
52,56,843.6731366459627
52,57,843.4790372670808
52,58,843.3400621118012
52,59,843.2934782608696
52,60,843.2934782608696
52,61,842.9697204968944
52,62,842.9697204968944
52,63,842.9697204968944
52,64,842.527950310559
52,65,842.0155279503106
52,66,840.6894409937888
52,67,840.0163043478261
52,68,840.0163043478261
52,69,840.0163043478261
52,70,840.0163043478261
53,1,10872.48447204969
53,2,9255.466614906833
53,3,8003.202639751553
53,4,7022.650621118012
53,5,6114.666149068323
53,6,5218.499223602485
53,7,4239.562888198758
53,8,3371.817546583851
53,9,2653.839285714286
53,10,2155.5108695652175
53,11,1823.8136645962734
53,12,1470.3012422360248
53,13,1341.3066770186335
53,14,1203.7026397515529
53,15,1107.7818322981366
53,16,1054.0139751552795
53,17,1027.4642857142858
53,18,1000.8548136645962
53,19,987.1475155279503
53,20,971.5310559006211
53,21,947.9347826086956
53,22,940.3237577639752
53,23,929.0745341614906
53,24,917.430900621118
53,25,904.9114906832298
53,26,900.9277950310559
53,27,896.0659937888199
53,28,884.6925465838509
53,29,884.9580745341615
53,30,883.7655279503106
53,31,878.7600931677018
53,32,877.0737577639752
53,33,874.3866459627329
53,34,867.6762422360248
53,35,869.9472049689441
53,36,863.2950310559006
53,37,862.5947204968944
53,38,860.3090062111801
53,39,860.3090062111801
53,40,859.5885093167702
53,41,858.8051242236024
53,42,857.6537267080745
53,43,852.2725155279503
53,44,851.4068322981367
53,45,849.25
53,46,848.4448757763976
53,47,845.929347826087
53,48,845.6071428571429
53,49,845.1871118012423
53,50,844.4635093167702
53,51,844.1055900621118
53,52,844.1055900621118
53,53,843.7173913043479
53,54,843.2841614906832
53,55,843.2841614906832
53,56,843.0139751552795
53,57,842.8198757763976
53,58,842.680900621118
53,59,842.6343167701864
53,60,842.6343167701864
53,61,842.3105590062112
53,62,842.3105590062112
53,63,842.3105590062112
53,64,841.8687888198758
53,65,841.3563664596273
53,66,840.0302795031056
53,67,839.3571428571429
53,68,839.3571428571429
53,69,839.3571428571429
53,70,839.3571428571429
54,1,10839.54347826087
54,2,9242.25155279503
54,3,7986.079192546584
54,4,7007.571428571428
54,5,6106.548136645963
54,6,5204.2453416149065
54,7,4234.014751552795
54,8,3366.7181677018634
54,9,2648.539596273292
54,10,2149.825310559006
54,11,1816.9774844720496
54,12,1468.4658385093169
54,13,1334.47049689441
54,14,1190.6917701863354
54,15,1108.5931677018634
54,16,1046.6257763975154
54,17,1019.2787267080745
54,18,993.2624223602485
54,19,977.4526397515529
54,20,963.9386645962733
54,21,940.3423913043479
54,22,932.7313664596273
54,23,921.4821428571429
54,24,909.8385093167702
54,25,897.319099378882
54,26,893.335403726708
54,27,888.473602484472
54,28,878.4945652173913
54,29,878.7600931677018
54,30,877.5675465838509
54,31,872.5621118012423
54,32,870.8757763975156
54,33,868.1886645962733
54,34,861.4782608695652
54,35,863.7492236024844
54,36,857.097049689441
54,37,856.3967391304348
54,38,854.1110248447205
54,39,854.1110248447205
54,40,853.3905279503106
54,41,852.6071428571429
54,42,851.4557453416149
54,43,846.0745341614906
54,44,845.208850931677
54,45,843.0520186335403
54,46,842.2468944099379
54,47,839.4984472049689
54,48,839.1762422360248
54,49,838.7562111801242
54,50,838.0326086956521
54,51,837.6746894409938
54,52,837.6746894409938
54,53,837.2864906832298
54,54,836.4479813664597
54,55,836.4479813664597
54,56,836.1777950310559
54,57,835.9836956521739
54,58,835.8447204968944
54,59,835.7981366459627
54,60,835.7981366459627
54,61,835.4743788819876
54,62,835.4743788819876
54,63,835.4743788819876
54,64,835.0326086956521
54,65,834.5201863354038
54,66,833.194099378882
54,67,832.5209627329192
54,68,832.5209627329192
54,69,832.5209627329192
54,70,832.5209627329192
55,1,10793.913819875776
55,2,9227.55357142857
55,3,7960.130434782609
55,4,6991.933229813664
55,5,6103.314440993789
55,6,5198.348602484472
55,7,4231.22049689441
55,8,3366.1878881987577
55,9,2648.1304347826085
55,10,2149.6304347826085
55,11,1816.7826086956522
55,12,1468.4658385093169
55,13,1334.47049689441
55,14,1194.195652173913
55,15,1100.945652173913
55,16,1046.6257763975154
55,17,1018.9968944099379
55,18,993.2624223602485
55,19,977.4526397515529
55,20,963.9386645962733
55,21,940.3423913043479
55,22,932.7313664596273
55,23,921.4821428571429
55,24,909.8385093167702
55,25,897.319099378882
55,26,893.335403726708
55,27,888.473602484472
55,28,878.4945652173913
55,29,878.7600931677018
55,30,877.5675465838509
55,31,872.5621118012423
55,32,870.8757763975156
55,33,868.1886645962733
55,34,861.4782608695652
55,35,863.7492236024844
55,36,857.097049689441
55,37,856.3967391304348
55,38,854.1110248447205
55,39,854.1110248447205
55,40,853.3905279503106
55,41,852.6071428571429
55,42,851.4557453416149
55,43,846.0745341614906
55,44,845.208850931677
55,45,843.0520186335403
55,46,842.2468944099379
55,47,839.4984472049689
55,48,839.1762422360248
55,49,838.7562111801242
55,50,838.0326086956521
55,51,837.6746894409938
55,52,837.6746894409938
55,53,837.2864906832298
55,54,836.4479813664597
55,55,836.4479813664597
55,56,836.1777950310559
55,57,835.9836956521739
55,58,835.8447204968944
55,59,835.7981366459627
55,60,835.7981366459627
55,61,835.4743788819876
55,62,835.4743788819876
55,63,835.4743788819876
55,64,835.0326086956521
55,65,834.5201863354038
55,66,833.194099378882
55,67,832.5209627329192
55,68,832.5209627329192
55,69,832.5209627329192
55,70,832.5209627329192
56,1,10778.717391304348
56,2,9222.413819875776
56,3,7971.336180124224
56,4,6979.962732919254
56,5,6094.234472049689
56,6,5198.277173913043
56,7,4227.764751552795
56,8,3363.7375776397516
56,9,2640.8998447204967
56,10,2146.1731366459626
56,11,1816.2414596273293
56,12,1467.9246894409937
56,13,1359.0380434782608
56,14,1196.1669254658384
56,15,1108.0520186335405
56,16,1046.0846273291925
56,17,1018.7375776397515
56,18,992.7212732919255
56,19,976.9114906832298
56,20,963.3975155279503
56,21,939.8012422360248
56,22,932.1902173913044
56,23,920.9409937888199
56,24,909.2973602484471
56,25,896.777950310559
56,26,892.7942546583851
56,27,887.9324534161491
56,28,877.9534161490683
56,29,878.2189440993789
56,30,877.026397515528
56,31,872.0209627329192
56,32,870.3346273291926
56,33,867.6475155279503
56,34,860.9371118012423
56,35,863.2080745341615
56,36,856.555900621118
56,37,855.8555900621118
56,38,853.5698757763976
56,39,853.5698757763976
56,40,852.8493788819876
56,41,852.0659937888199
56,42,850.914596273292
56,43,845.5333850931677
56,44,844.6677018633541
56,45,842.5108695652174
56,46,841.7057453416149
56,47,838.9572981366459
56,48,838.6350931677018
56,49,838.2150621118012
56,50,837.4914596273292
56,51,837.1335403726708
56,52,837.1335403726708
56,53,836.7453416149068
56,54,835.9068322981367
56,55,835.9068322981367
56,56,835.6366459627329
56,57,835.4425465838509
56,58,835.3035714285714
56,59,835.2569875776397
56,60,835.2569875776397
56,61,834.9332298136646
56,62,834.9332298136646
56,63,834.9332298136646
56,64,834.4914596273292
56,65,833.9790372670808
56,66,832.652950310559
56,67,831.9798136645962
56,68,831.9798136645962
56,69,831.9798136645962
56,70,831.9798136645962
57,1,10734.061335403727
57,2,9185.15450310559
57,3,7938.611801242236
57,4,6971.115683229814
57,5,6091.135093167702
57,6,5194.961180124224
57,7,4226.800465838509
57,8,3363.0372670807456
57,9,2640.3229813664598
57,10,2145.5962732919256
57,11,1815.6645962732919
57,12,1460.56599378882
57,13,1333.3524844720496
57,14,1193.0776397515529
57,15,1097.1692546583852
57,16,1045.5232919254659
57,17,1018.8866459627329
57,18,992.1599378881988
57,19,978.4526397515529
57,20,962.8361801242236
57,21,939.2399068322982
57,22,931.6288819875776
57,23,920.3796583850932
57,24,908.7360248447205
57,25,896.2166149068323
57,26,892.2329192546584
57,27,887.3711180124224
57,28,877.3920807453416
57,29,877.6576086956521
57,30,876.4650621118012
57,31,871.4596273291926
57,32,869.7732919254659
57,33,867.0861801242236
57,34,860.3757763975156
57,35,862.6467391304348
57,36,855.9945652173913
57,37,855.2942546583851
57,38,853.0085403726708
57,39,853.0085403726708
57,40,852.2880434782609
57,41,851.5046583850932
57,42,850.3532608695652
57,43,844.972049689441
57,44,844.1063664596273
57,45,841.9495341614906
57,46,841.1444099378882
57,47,838.3804347826087
57,48,838.0582298136646
57,49,837.638198757764
57,50,836.914596273292
57,51,836.5566770186335
57,52,836.5566770186335
57,53,836.1684782608696
57,54,835.3299689440994
57,55,835.3299689440994
57,56,835.0597826086956
57,57,834.8656832298136
57,58,834.7267080745341
57,59,834.6801242236024
57,60,834.6801242236024
57,61,834.3563664596273
57,62,834.3563664596273
57,63,834.3563664596273
57,64,833.914596273292
57,65,833.4021739130435
57,66,832.0760869565217
57,67,831.402950310559
57,68,831.402950310559
57,69,831.402950310559
57,70,831.402950310559
58,1,10680.021739130434
58,2,9162.533385093167
58,3,7943.0
58,4,6960.545807453416
58,5,6056.666925465838
58,6,5109.221273291925
58,7,4171.667701863354
58,8,3219.1428571428573
58,9,2681.020962732919
58,10,2021.5403726708075
58,11,1788.4743788819876
58,12,1431.40450310559
58,13,1320.4145962732919
58,14,1190.6614906832299
58,15,1101.024844720497
58,16,1044.5186335403728
58,17,1017.722049689441
58,18,992.2787267080745
58,19,978.1537267080745
58,20,962.7577639751553
58,21,937.7135093167702
58,22,931.3004658385094
58,23,919.4689440993789
58,24,907.7787267080745
58,25,896.0512422360248
58,26,891.3004658385094
58,27,886.6801242236024
58,28,876.3586956521739
58,29,876.6242236024844
58,30,875.4316770186335
58,31,870.4262422360248
58,32,868.7399068322982
58,33,866.5613354037267
58,34,859.8509316770186
58,35,862.2841614906832
58,36,855.6319875776397
58,37,854.8866459627329
58,38,852.4223602484471
58,39,852.4223602484471
58,40,851.7018633540373
58,41,850.9184782608696
58,42,849.7670807453416
58,43,844.3586956521739
58,44,843.6987577639752
58,45,841.5419254658385
58,46,840.736801242236
58,47,837.9728260869565
58,48,837.6506211180124
58,49,837.2756211180124
58,50,836.5520186335403
58,51,836.194099378882
58,52,836.194099378882
58,53,835.805900621118
58,54,834.9673913043479
58,55,834.9673913043479
58,56,834.6972049689441
58,57,834.5031055900621
58,58,834.4122670807453
58,59,834.3656832298136
58,60,834.3656832298136
58,61,834.0419254658385
58,62,834.0419254658385
58,63,834.0419254658385
58,64,833.6001552795032
58,65,833.0877329192547
58,66,831.7616459627329
58,67,831.0885093167702
58,68,831.0885093167702
58,69,831.0885093167702
58,70,831.0885093167702
59,1,10659.802795031055
59,2,9144.702639751553
59,3,7929.291149068323
59,4,6945.993788819876
59,5,6049.880434782609
59,6,5111.079192546584
59,7,4171.743788819876
59,8,3219.24301242236
59,9,2680.6498447204967
59,10,2021.5403726708075
59,11,1788.4743788819876
59,12,1443.305900621118
59,13,1318.1785714285713
59,14,1188.1537267080746
59,15,1108.6723602484471
59,16,1044.5186335403728
59,17,1017.722049689441
59,18,992.2787267080745
59,19,978.1537267080745
59,20,962.7577639751553
59,21,937.7135093167702
59,22,931.3004658385094
59,23,919.4689440993789
59,24,907.7787267080745
59,25,896.0512422360248
59,26,891.3004658385094
59,27,886.6801242236024
59,28,876.3586956521739
59,29,876.6242236024844
59,30,875.4316770186335
59,31,870.4262422360248
59,32,868.7399068322982
59,33,866.5613354037267
59,34,859.8509316770186
59,35,862.2841614906832
59,36,855.6319875776397
59,37,854.8866459627329
59,38,852.4223602484471
59,39,852.4223602484471
59,40,851.7018633540373
59,41,850.9184782608696
59,42,849.7670807453416
59,43,844.3586956521739
59,44,843.6987577639752
59,45,841.5419254658385
59,46,840.736801242236
59,47,837.9728260869565
59,48,837.6506211180124
59,49,837.2756211180124
59,50,836.5520186335403
59,51,836.194099378882
59,52,836.194099378882
59,53,835.805900621118
59,54,834.9673913043479
59,55,834.9673913043479
59,56,834.6972049689441
59,57,834.5031055900621
59,58,834.4122670807453
59,59,834.3656832298136
59,60,834.3656832298136
59,61,834.0419254658385
59,62,834.0419254658385
59,63,834.0419254658385
59,64,833.6001552795032
59,65,833.0877329192547
59,66,831.7616459627329
59,67,831.0885093167702
59,68,831.0885093167702
59,69,831.0885093167702
59,70,831.0885093167702
60,1,10618.289596273293
60,2,9125.347826086956
60,3,7921.496118012423
60,4,6946.192546583851
60,5,6042.426242236025
60,6,5108.350155279503
60,7,4170.571428571428
60,8,3219.273291925466
60,9,2680.6498447204967
60,10,2021.5403726708075
60,11,1788.4743788819876
60,12,1443.305900621118
60,13,1345.5232919254659
60,14,1188.1537267080746
60,15,1108.8462732919254
60,16,1044.5186335403728
60,17,1018.1684782608696
60,18,992.1521739130435
60,19,976.0512422360248
60,20,962.7577639751553
60,21,937.7135093167702
60,22,931.3004658385094
60,23,919.4689440993789
60,24,907.7787267080745
60,25,896.0512422360248
60,26,891.3004658385094
60,27,886.6801242236024
60,28,876.3586956521739
60,29,876.6242236024844
60,30,875.4316770186335
60,31,870.4262422360248
60,32,868.7399068322982
60,33,866.5613354037267
60,34,859.8509316770186
60,35,862.2841614906832
60,36,855.6319875776397
60,37,854.8866459627329
60,38,852.4223602484471
60,39,852.4223602484471
60,40,851.7018633540373
60,41,850.9184782608696
60,42,849.7670807453416
60,43,844.3586956521739
60,44,843.6987577639752
60,45,841.5419254658385
60,46,840.736801242236
60,47,837.9728260869565
60,48,837.6506211180124
60,49,837.2756211180124
60,50,836.5520186335403
60,51,836.194099378882
60,52,836.194099378882
60,53,835.805900621118
60,54,834.9673913043479
60,55,834.9673913043479
60,56,834.6972049689441
60,57,834.5031055900621
60,58,834.4122670807453
60,59,834.3656832298136
60,60,834.3656832298136
60,61,834.0419254658385
60,62,834.0419254658385
60,63,834.0419254658385
60,64,833.6001552795032
60,65,833.0877329192547
60,66,831.7616459627329
60,67,831.0885093167702
60,68,831.0885093167702
60,69,831.0885093167702
60,70,831.0885093167702
61,1,10591.846273291925
61,2,9104.591614906833
61,3,7906.909937888198
61,4,6926.747670807454
61,5,6038.972826086957
61,6,5104.501552795031
61,7,4169.576086956522
61,8,3219.354037267081
61,9,2680.4635093167703
61,10,2021.5403726708075
61,11,1788.7841614906831
61,12,1443.305900621118
61,13,1345.5232919254659
61,14,1188.1583850931677
61,15,1108.8462732919254
61,16,1044.5186335403728
61,17,1018.1684782608696
61,18,992.1521739130435
61,19,976.0512422360248
61,20,962.7577639751553
61,21,937.7135093167702
61,22,931.3004658385094
61,23,919.4689440993789
61,24,907.7787267080745
61,25,896.0512422360248
61,26,891.3004658385094
61,27,886.6801242236024
61,28,876.3586956521739
61,29,876.6242236024844
61,30,875.4316770186335
61,31,870.4262422360248
61,32,868.7399068322982
61,33,866.5613354037267
61,34,859.8509316770186
61,35,862.2841614906832
61,36,855.6319875776397
61,37,854.8866459627329
61,38,852.4223602484471
61,39,852.4223602484471
61,40,851.7018633540373
61,41,850.9184782608696
61,42,849.7670807453416
61,43,844.3586956521739
61,44,843.6987577639752
61,45,841.5419254658385
61,46,840.736801242236
61,47,837.9728260869565
61,48,837.6506211180124
61,49,837.2756211180124
61,50,836.5520186335403
61,51,836.194099378882
61,52,836.194099378882
61,53,835.805900621118
61,54,834.9673913043479
61,55,834.9673913043479
61,56,834.6972049689441
61,57,834.5031055900621
61,58,834.4122670807453
61,59,834.3656832298136
61,60,834.3656832298136
61,61,834.0419254658385
61,62,834.0419254658385
61,63,834.0419254658385
61,64,833.6001552795032
61,65,833.0877329192547
61,66,831.7616459627329
61,67,831.0885093167702
61,68,831.0885093167702
61,69,831.0885093167702
61,70,831.0885093167702
62,1,10577.443322981366
62,2,9085.244565217392
62,3,7899.437888198758
62,4,6919.158385093167
62,5,6029.612577639751
62,6,5100.204968944099
62,7,4166.905279503106
62,8,3217.30900621118
62,9,2678.688664596273
62,10,2020.0364906832299
62,11,1787.2802795031057
62,12,1441.9976708074535
62,13,1318.8982919254659
62,14,1183.1335403726707
62,15,1107.1560559006211
62,16,1043.2104037267081
62,17,1016.4138198757764
62,18,990.97049689441
62,19,976.84549689441
62,20,961.4495341614906
62,21,936.4052795031056
62,22,929.9922360248447
62,23,918.1607142857143
62,24,906.47049689441
62,25,894.7430124223603
62,26,889.9922360248447
62,27,885.3718944099379
62,28,875.0504658385094
62,29,875.3159937888199
62,30,874.1234472049689
62,31,869.1180124223603
62,32,867.4316770186335
62,33,865.2531055900621
62,34,858.5427018633541
62,35,860.9759316770186
62,36,854.3237577639752
62,37,853.5784161490683
62,38,851.1141304347826
62,39,851.1141304347826
62,40,850.3936335403727
62,41,849.610248447205
62,42,848.458850931677
62,43,843.0504658385094
62,44,842.3905279503106
62,45,840.2336956521739
62,46,839.4285714285714
62,47,836.664596273292
62,48,836.3423913043479
62,49,835.9673913043479
62,50,835.2437888198758
62,51,834.8858695652174
62,52,834.8858695652174
62,53,834.4976708074535
62,54,833.6591614906832
62,55,833.6591614906832
62,56,833.3889751552795
62,57,833.1948757763976
62,58,833.1040372670808
62,59,833.0574534161491
62,60,833.0574534161491
62,61,832.7336956521739
62,62,832.7336956521739
62,63,832.7336956521739
62,64,832.2919254658385
62,65,831.77950310559
62,66,830.4534161490683
62,67,829.7802795031056
62,68,829.7802795031056
62,69,829.7802795031056
62,70,829.7802795031056
63,1,10557.822204968945
63,2,9075.033385093167
63,3,7884.734472049689
63,4,6908.990683229814
63,5,6022.452639751553
63,6,5093.034937888198
63,7,4165.442546583851
63,8,3216.0683229813662
63,9,2677.7864906832297
63,10,2019.2686335403728
63,11,1786.651397515528
63,12,1446.4386645962734
63,13,1318.2965838509317
63,14,1188.5434782608695
63,15,1106.554347826087
63,16,1042.4006211180124
63,17,1015.6040372670808
63,18,990.0341614906832
63,19,976.0357142857143
63,20,960.639751552795
63,21,935.59549689441
63,22,929.1824534161491
63,23,917.3509316770186
63,24,905.6607142857143
63,25,893.9332298136646
63,26,889.1824534161491
63,27,884.5621118012423
63,28,874.2406832298136
63,29,874.5062111801242
63,30,873.3136645962733
63,31,868.3082298136646
63,32,866.6218944099379
63,33,864.4433229813665
63,34,857.7329192546584
63,35,860.166149068323
63,36,853.5139751552795
63,37,852.7686335403727
63,38,850.304347826087
63,39,850.304347826087
63,40,849.583850931677
63,41,848.8004658385094
63,42,847.6490683229814
63,43,842.8012422360248
63,44,842.1413043478261
63,45,839.9844720496894
63,46,839.179347826087
63,47,836.4153726708074
63,48,836.0931677018633
63,49,835.7181677018633
63,50,834.9945652173913
63,51,834.6366459627329
63,52,834.6366459627329
63,53,834.2484472049689
63,54,833.4099378881988
63,55,833.4099378881988
63,56,833.139751552795
63,57,832.945652173913
63,58,832.8548136645962
63,59,832.8082298136646
63,60,832.8082298136646
63,61,832.4844720496894
63,62,832.4844720496894
63,63,832.4844720496894
63,64,832.0427018633541
63,65,831.5302795031056
63,66,829.6855590062112
63,67,829.0124223602485
63,68,829.0124223602485
63,69,829.0124223602485
63,70,829.0124223602485
64,1,10534.323757763976
64,2,9067.419254658385
64,3,7875.275621118012
64,4,6901.045807453416
64,5,6004.862577639751
64,6,5091.864130434783
64,7,4164.1040372670805
64,8,3214.519409937888
64,9,2670.960403726708
64,10,2014.899844720497
64,11,1785.6304347826087
64,12,1428.5155279503106
64,13,1317.2756211180124
64,14,1185.0147515527951
64,15,1097.8858695652175
64,16,1041.379658385093
64,17,1015.7717391304348
64,18,989.1723602484471
64,19,972.9122670807453
64,20,959.6187888198758
64,21,934.5745341614906
64,22,928.1614906832298
64,23,916.3299689440994
64,24,904.639751552795
64,25,892.9122670807453
64,26,888.1614906832298
64,27,883.541149068323
64,28,873.2197204968944
64,29,873.485248447205
64,30,872.2927018633541
64,31,866.8555900621118
64,32,865.1692546583851
64,33,862.9906832298136
64,34,856.2802795031056
64,35,858.7135093167702
64,36,852.0613354037267
64,37,851.3159937888199
64,38,848.8517080745341
64,39,848.8517080745341
64,40,848.1312111801242
64,41,847.3478260869565
64,42,846.1964285714286
64,43,841.348602484472
64,44,840.6886645962733
64,45,838.5318322981367
64,46,837.7267080745341
64,47,834.9627329192547
64,48,834.6405279503106
64,49,834.2655279503106
64,50,833.5419254658385
64,51,833.1840062111801
64,52,833.1840062111801
64,53,832.7958074534162
64,54,831.9572981366459
64,55,831.9572981366459
64,56,831.6871118012423
64,57,831.4930124223603
64,58,831.4021739130435
64,59,831.3555900621118
64,60,831.3555900621118
64,61,831.0318322981367
64,62,831.0318322981367
64,63,831.0318322981367
64,64,830.5900621118012
64,65,830.0776397515529
64,66,828.2329192546584
64,67,827.5597826086956
64,68,827.5597826086956
64,69,827.5597826086956
64,70,827.5597826086956
65,1,10504.738354037267
65,2,9052.096273291925
65,3,7873.046583850932
65,4,6895.5
65,5,6011.497670807454
65,6,5090.607919254659
65,7,4163.365683229814
65,8,3213.445652173913
65,9,2670.960403726708
65,10,2020.170807453416
65,11,1785.6304347826087
65,12,1433.516304347826
65,13,1342.3843167701864
65,14,1185.0147515527951
65,15,1105.5333850931677
65,16,1041.379658385093
65,17,1015.7717391304348
65,18,989.139751552795
65,19,975.014751552795
65,20,959.6187888198758
65,21,934.5745341614906
65,22,928.1614906832298
65,23,916.3299689440994
65,24,904.639751552795
65,25,892.9122670807453
65,26,888.1614906832298
65,27,883.541149068323
65,28,873.2197204968944
65,29,873.485248447205
65,30,872.2927018633541
65,31,866.8555900621118
65,32,865.1692546583851
65,33,862.9906832298136
65,34,856.2802795031056
65,35,858.7135093167702
65,36,852.0613354037267
65,37,851.3159937888199
65,38,848.8517080745341
65,39,848.8517080745341
65,40,848.1312111801242
65,41,847.3478260869565
65,42,846.1964285714286
65,43,841.348602484472
65,44,840.6886645962733
65,45,838.5318322981367
65,46,837.7267080745341
65,47,834.9627329192547
65,48,834.6405279503106
65,49,834.2655279503106
65,50,833.5419254658385
65,51,833.1840062111801
65,52,833.1840062111801
65,53,832.7958074534162
65,54,831.9572981366459
65,55,831.9572981366459
65,56,831.6871118012423
65,57,831.4930124223603
65,58,831.4021739130435
65,59,831.3555900621118
65,60,831.3555900621118
65,61,831.0318322981367
65,62,831.0318322981367
65,63,831.0318322981367
65,64,830.5900621118012
65,65,830.0776397515529
65,66,828.2329192546584
65,67,827.5597826086956
65,68,827.5597826086956
65,69,827.5597826086956
65,70,827.5597826086956
66,1,10501.079192546584
66,2,9039.6700310559
66,3,7853.105590062112
66,4,6885.687111801242
66,5,6002.101708074534
66,6,5084.082298136646
66,7,4160.759316770186
66,8,3209.0791925465837
66,9,2666.879658385093
66,10,2013.9642857142858
66,11,1782.2725155279504
66,12,1425.1576086956522
66,13,1313.8167701863354
66,14,1184.1645962732919
66,15,1102.1754658385094
66,16,1038.0217391304348
66,17,1012.4138198757764
66,18,985.6878881987577
66,19,969.554347826087
66,20,956.2608695652174
66,21,931.2166149068323
66,22,924.8035714285714
66,23,912.972049689441
66,24,901.2818322981367
66,25,889.554347826087
66,26,884.8035714285714
66,27,880.1832298136646
66,28,869.861801242236
66,29,870.1273291925465
66,30,868.9347826086956
66,31,863.4976708074535
66,32,861.8113354037267
66,33,859.6327639751553
66,34,852.9223602484471
66,35,855.3555900621118
66,36,848.7034161490683
66,37,847.9580745341615
66,38,845.4937888198758
66,39,845.4937888198758
66,40,844.7732919254659
66,41,843.9899068322982
66,42,842.8385093167702
